Timestamp,TraceId,SpanId,TraceFlags,SeverityText,SeverityNumber,ServiceName,Body,ResourceSchemaUrl,ResourceAttributes,ScopeSchemaUrl,ScopeName,ScopeVersion,ScopeAttributes,LogAttributes
2024-11-02T11:12:40.741114,trace_847498,span_287649,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741115,trace_74195,span_688751,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741117,trace_68283,span_217441,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741119,trace_949250,span_375592,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741121,trace_705390,span_35363,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741123,trace_931481,span_523519,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741124,trace_246463,span_687063,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741126,trace_983365,span_480993,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741128,trace_604378,span_165278,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741130,trace_568084,span_626602,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741131,trace_288095,span_984284,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741133,trace_73778,span_807318,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741135,trace_455412,span_82071,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741137,trace_600210,span_335178,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741138,trace_777228,span_207473,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741140,trace_142782,span_687238,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741142,trace_928442,span_86453,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741143,trace_359373,span_665461,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741151,trace_699942,span_840949,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741153,trace_527200,span_487792,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741154,trace_796606,span_592623,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741156,trace_769496,span_353938,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741158,trace_508792,span_849363,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741160,trace_654815,span_703935,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741214,trace_445736,span_285251,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741216,trace_5977,span_802258,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741218,trace_898760,span_199225,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741220,trace_155740,span_19042,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741222,trace_197863,span_383145,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741223,trace_923013,span_820977,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741225,trace_916021,span_103937,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741227,trace_155240,span_765737,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741230,trace_79668,span_850027,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741232,trace_56656,span_353863,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741234,trace_828875,span_607127,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741235,trace_909720,span_722485,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741237,trace_923136,span_807081,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741239,trace_58531,span_49343,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741241,trace_844201,span_139191,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741242,trace_268627,span_568983,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741244,trace_390644,span_351287,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741246,trace_363995,span_188066,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741247,trace_329484,span_310982,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741250,trace_924813,span_204085,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741251,trace_244259,span_48076,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741253,trace_854611,span_191000,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741255,trace_369177,span_800169,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741256,trace_335621,span_8636,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741258,trace_369339,span_788530,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741260,trace_725908,span_421899,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741261,trace_350426,span_844267,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741263,trace_228770,span_220687,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741265,trace_161764,span_630214,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741267,trace_997529,span_306781,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741268,trace_581051,span_559899,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741270,trace_86477,span_882499,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741272,trace_517109,span_852711,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741274,trace_284228,span_336749,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741275,trace_661115,span_199614,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741277,trace_571966,span_546844,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741279,trace_702649,span_78894,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741281,trace_489448,span_779010,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741285,trace_734362,span_211771,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741287,trace_431594,span_165082,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741288,trace_562557,span_991272,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741290,trace_186704,span_564317,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741292,trace_478962,span_981294,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741294,trace_233447,span_683177,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741295,trace_718162,span_802529,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741297,trace_519807,span_515132,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741299,trace_509118,span_704505,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741301,trace_385876,span_108387,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741304,trace_142688,span_395785,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741306,trace_78425,span_48438,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741308,trace_731661,span_30973,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741310,trace_153436,span_624313,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741311,trace_395146,span_464518,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741313,trace_212353,span_894500,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741315,trace_547110,span_436280,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741317,trace_973144,span_567504,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741318,trace_170857,span_464486,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741320,trace_137772,span_418151,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741322,trace_696630,span_873347,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741323,trace_579102,span_766530,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741325,trace_939775,span_474408,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741327,trace_738227,span_16362,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741329,trace_681426,span_936318,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741330,trace_609705,span_480773,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741332,trace_90397,span_361075,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741334,trace_752198,span_499902,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741336,trace_210199,span_219150,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741337,trace_465460,span_880827,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741339,trace_12277,span_635341,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741341,trace_134001,span_970425,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741343,trace_888530,span_737451,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741345,trace_913403,span_69362,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741346,trace_347556,span_251049,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741348,trace_539318,span_459300,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741350,trace_150594,span_716640,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741351,trace_149733,span_669484,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741353,trace_81189,span_277889,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741355,trace_96083,span_241303,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741357,trace_509691,span_477443,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741358,trace_155159,span_595350,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741360,trace_389657,span_928957,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741362,trace_616742,span_422197,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741363,trace_821749,span_776864,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741365,trace_504393,span_158365,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741367,trace_492013,span_681041,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741370,trace_702639,span_416146,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741372,trace_414272,span_33132,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741374,trace_378884,span_775020,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741377,trace_621296,span_337223,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741379,trace_643318,span_158011,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741380,trace_392176,span_944337,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741382,trace_58779,span_304871,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741384,trace_869098,span_53457,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741386,trace_369760,span_143790,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741387,trace_433301,span_752295,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741389,trace_34301,span_737095,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741391,trace_682808,span_413097,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741393,trace_943974,span_273080,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741394,trace_91035,span_253896,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741396,trace_563962,span_962172,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741398,trace_986094,span_930390,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741399,trace_910222,span_767684,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741401,trace_500772,span_495634,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741403,trace_588927,span_144733,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741405,trace_185360,span_531408,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741406,trace_966124,span_526667,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741408,trace_300673,span_445646,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741410,trace_739008,span_777042,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741411,trace_689886,span_710937,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741413,trace_695026,span_192737,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741415,trace_657428,span_375297,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741416,trace_653178,span_525154,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741418,trace_922046,span_807500,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741420,trace_727991,span_389506,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741422,trace_615169,span_419592,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741423,trace_728177,span_365324,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741425,trace_178156,span_949116,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741427,trace_891282,span_104359,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741429,trace_767951,span_617520,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741430,trace_338568,span_277780,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741432,trace_357712,span_447432,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741434,trace_835366,span_896909,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741435,trace_90073,span_150518,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741437,trace_717033,span_193566,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741439,trace_900607,span_752358,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741440,trace_200545,span_16173,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741442,trace_923701,span_273848,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741444,trace_757992,span_711764,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741448,trace_860441,span_692073,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741449,trace_306930,span_718105,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741451,trace_21763,span_733181,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741453,trace_393660,span_682041,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741454,trace_966565,span_927451,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741456,trace_122301,span_978030,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741458,trace_57967,span_712701,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
2024-11-02T11:12:40.741460,trace_21596,span_285544,0,INFO,1,serviceA,test_body,http://example.com,{},http://example.com,scopeA,v1,{},{}
